system:index,Address,Country,Crop_Type,EVI,Elevation,Formatted_address,Latitude,Location_Type,Longitude,NDVI,NDWI,Nitrogen_High,Nitrogen_Low,Nitrogen_Medium,Phosphorous_High,Phosphorous_Low,Phosphorous_Medium,Potassium_High,Potassium_Low,Potassium_Medium,Rainfall,Region,Status_geocode,Type,pH_Acidic,pH_Alkaline,pH_Neutral,.geo
00000000000000000013,"Nanded, Maharashtra",India,"Cotton, Soybean, Jowar (Sorghum), Wheat, Tur (Pigeon Pea)",0.3882011620399082,364.0,"Nanded, Maharashtra, India",19.1485289,APPROXIMATE,77.3191471,0.11885485798120499,-0.18173249065876007,0.06,98.5,1.44,20.26,38.19,41.54,97.65,1.13,1.22,1011.1715760231018,Maharashtra,Ok,"locality, political",0.18,0.21,99.61,"{""type"":""Point"",""coordinates"":[77.3191471,19.14852889999999]}"
00000000000000000101,"Garhwa, Jharkhand",India,"Rice, Maize, Pulses, Oilseeds",0.3691656584673001,206.0,"Garhwa, Jharkhand 822114, India",24.1548982,APPROXIMATE,83.7995617,0.12495734542608261,-0.21203532814979553,0.06,78.02,21.92,16.93,3.67,79.4,1.07,20.49,78.44,753.5413796901703,Jharkhand,Ok,"locality, political",4.44,0.06,95.5,"{""type"":""Point"",""coordinates"":[83.7995617,24.1548982]}"
00000000000000000129,"Bhopal, Madhya Pradesh",India,"Wheat, soybean, pulses",1.4535740604274134,494.0,"Bhopal, Madhya Pradesh, India",23.2599333,APPROXIMATE,77.412615,0.5339301228523254,-0.5408163070678711,0.06,63.59,36.35,27.73,32.71,39.56,78.52,1.62,19.86,1076.5826935768127,Madhya Pradesh,Ok,"locality, political",0.04,0.0,99.96,"{""type"":""Point"",""coordinates"":[77.412615,23.259933300000004]}"
000000000000000001b7,"Kendrapara, Odisha",India,"Paddy, Vegetables, Groundnut, Mustard",0.4021556559581191,11.0,"Kendrapara, Odisha, India",20.5035436,APPROXIMATE,86.4199321,0.12487801164388657,-0.19944888353347778,0.06,87.8,12.14,9.2,28.95,61.85,11.08,15.06,73.86,1429.9248402118683,Odisha,Ok,"locality, political",64.57,0.04,35.4,"{""type"":""Point"",""coordinates"":[86.4199321,20.5035436]}"
000000000000000001f4,"Mangan, Sikkim",India,"Large Cardamom, Ginger, Millets, Maize",0.859682944281915,1166.0,"Mangan, Sikkim 737116, India",27.5005014,APPROXIMATE,88.534612,0.11229678988456726,-0.15287308394908905,0.06,27.87,72.07,80.34,0.32,19.34,7.25,2.47,90.27,1078.6156072616577,Sikkim,"2 found, use single geocode.","locality, political",23.83,0.0,76.17,"{""type"":""Point"",""coordinates"":[88.534612,27.500501400000005]}"
0000000000000000029f,"Darjeeling, West Bengal",India,"Tea, Maize, Potato, Ginger",0.01730769230769231,2119.0,"Darjeeling, West Bengal, India",27.0416208,APPROXIMATE,88.2664124,0.0762711837887764,-0.09842932224273682,0.06,57.13,42.81,93.75,1.49,4.76,11.87,53.96,34.18,1911.2996108531952,West Bengal,Ok,"locality, political",57.19,0.08,42.73,"{""type"":""Point"",""coordinates"":[88.2664124,27.0416208]}"
00000000000000000080,"Darbhanga, Bihar",India,"Rice, Maize, Mustard",0.34588173718111725,59.0,"Darbhanga, Bihar, India",26.1542045,APPROXIMATE,85.8918454,0.11544245481491089,-0.21224255859851837,0.07,63.84,36.09,70.02,0.78,29.2,21.06,2.37,76.57,914.5850632190704,Bihar,Ok,"locality, political",0.13,0.02,99.85,"{""type"":""Point"",""coordinates"":[85.8918454,26.1542045]}"
00000000000000000088,"Kishanganj, Bihar",India,"Maize, Jute, Wheat",0.39931306114123244,52.0,"Kishanganj, Bihar, India",26.0982167,APPROXIMATE,87.9450379,0.15215367078781128,-0.23432618379592896,0.07,63.59,36.34,88.24,1.39,10.37,51.9,11.72,36.38,2096.1639981269836,Bihar,"2 found, use single geocode.","locality, political",63.65,0.04,36.32,"{""type"":""Point"",""coordinates"":[87.9450379,26.0982167]}"
000000000000000000b3,"Raipur, Chhattisgarh",India,"Paddy, Wheat, Vegetables",0.5406424370381542,297.0,"Raipur, Chhattisgarh, India",21.2513844,APPROXIMATE,81.6296413,0.1749311238527298,-0.26417192816734314,0.07,89.65,10.28,10.88,31.95,57.17,15.12,14.92,69.95,1464.722207069397,Chhattisgarh,Ok,"locality, political",0.79,0.23,98.98,"{""type"":""Point"",""coordinates"":[81.62964130000002,21.2513844]}"
000000000000000000fc,"Chatra, Jharkhand",India,"Rice, Maize, Pulses, Oilseeds",0.43713481213554867,441.0,"Chatra, Jharkhand 825401, India",24.206475,APPROXIMATE,84.8718433,0.11625849455595016,-0.19004252552986145,0.07,42.14,57.79,29.63,2.96,67.41,29.46,5.98,64.56,883.1874532699585,Jharkhand,Ok,"locality, political",35.68,0.01,64.31,"{""type"":""Point"",""coordinates"":[84.8718433,24.206475]}"
0000000000000000013e,"Narsinghpur, Madhya Pradesh",India,"Sugarcane, Soybean, Wheat",0.3030711496270794,359.0,"Narsinghpur, Madhya Pradesh, India",22.9473179,APPROXIMATE,79.1923266,0.12559853494167328,-0.2257179319858551,0.07,96.61,3.32,48.11,15.8,36.1,66.42,2.1,31.48,1129.6116170883179,Madhya Pradesh,Ok,"locality, political",0.19,0.1,99.71,"{""type"":""Point"",""coordinates"":[79.1923266,22.9473179]}"
00000000000000000148,"Sehore, Madhya Pradesh",India,"Soybean, Wheat, Gram",0.33473840813290356,497.0,"Sehore, Madhya Pradesh 466001, India",23.2032399,APPROXIMATE,77.0844044,0.11340872198343277,-0.1810312420129776,0.07,53.24,46.7,1.73,14.45,83.82,73.85,2.48,23.66,1129.4842174053192,Madhya Pradesh,Ok,"locality, political",0.68,0.05,99.26,"{""type"":""Point"",""coordinates"":[77.0844044,23.2032399]}"
00000000000000000195,"Saitual, Mizoram",India,"Maize, Ginger, Rice, Vegetables",1.3190888686563393,1132.0,"Saitual, Mizoram 796261, India",23.6922467,APPROXIMATE,92.9654146,0.42973563075065613,-0.4517168700695038,0.07,96.7,3.23,0.92,2.24,96.83,0.0,70.1,29.9,1727.4793858528137,Mizoram,"3 found, use single geocode.","locality, political",50.53,0.0,49.47,"{""type"":""Point"",""coordinates"":[92.9654146,23.692246699999995]}"
000000000000000001bd,"Nabarangpur, Odisha",India,"Paddy, Maize, Turmeric, Cotton",0.3522242908052893,574.0,"Nowrangpur, Odisha 764059, India",19.2277163,APPROXIMATE,82.5490885,0.13469266891479492,-0.23291389644145966,0.07,99.78,0.15,20.46,26.5,53.05,26.47,6.58,66.95,1372.7460644245148,Odisha,"2 found, use single geocode.","locality, political",48.79,0.18,51.03,"{""type"":""Point"",""coordinates"":[82.5490885,19.227716299999997]}"
0000000000000000024a,"Baghpat, Uttar Pradesh",India,"Sugarcane, Wheat, Mustard, Potato",0.5035211267605634,226.0,"Baghpat, Uttar Pradesh 250609, India",28.9427827,APPROXIMATE,77.227607,0.1863802969455719,-0.25104954838752747,0.07,94.84,5.09,17.67,35.67,46.66,0.3,5.09,94.61,856.2060512304306,Uttar Pradesh,Ok,"locality, political",0.02,0.12,99.87,"{""type"":""Point"",""coordinates"":[77.227607,28.9427827]}"
0000000000000000025e,"Gautam Buddha Nagar, Uttar Pradesh",India,"Wheat, Sugarcane, Paddy, Vegetables",0.9070518119970605,196.0,"Sector 17A, Gautam Buddha Nagar, Uttar Pradesh 203201, India",28.358983,APPROXIMATE,77.550762,0.3204770088195801,-0.3498938977718353,0.07,83.07,16.87,11.84,36.95,51.22,6.5,1.97,91.53,757.1979238986969,Uttar Pradesh,Ok,"locality, political",0.17,0.23,99.6,"{""type"":""Point"",""coordinates"":[77.550762,28.358983]}"
00000000000000000266,"Hathras, Uttar Pradesh",India,"Potato, Wheat, Mustard, Bajra",0.26519479208433183,182.0,"Hathras, Uttar Pradesh 204101, India",27.5980718,APPROXIMATE,78.0492265,0.08708065748214722,-0.15924255549907684,0.07,99.84,0.09,0.29,3.67,96.04,10.43,0.43,89.14,740.244637966156,Uttar Pradesh,Ok,"locality, political",0.01,0.23,99.76,"{""type"":""Point"",""coordinates"":[78.0492265,27.598071799999996]}"
00000000000000000036,"Srikakulam, Andhra Pradesh",India,"Paddy, Cashew, Coconut",0.4138234554695879,12.0,"Srikakulam, Andhra Pradesh, India",18.2949165,APPROXIMATE,83.8938018,0.12612687051296234,-0.19365787506103516,0.08,85.97,13.95,13.97,1.73,84.29,79.52,1.75,18.73,893.5074770450592,Andhra Pradesh,Ok,"locality, political",1.06,0.04,98.9,"{""type"":""Point"",""coordinates"":[83.8938018,18.294916500000003]}"
00000000000000000149,"Seoni, Madhya Pradesh",India,"Paddy, Soybean, Maize",0.37262603454080045,611.0,"Seoni, Madhya Pradesh 480661, India",22.0868691,APPROXIMATE,79.5434841,0.1308874934911728,-0.21610404551029205,0.08,46.68,53.24,34.11,5.58,60.31,89.08,0.37,10.55,1314.4833903312683,Madhya Pradesh,Ok,"locality, political",0.76,0.31,98.92,"{""type"":""Point"",""coordinates"":[79.5434841,22.0868691]}"
0000000000000000021a,"Virudhunagar, Tamil Nadu",India,"Cotton, Chillies, Groundnut, Paddy",4.148033924441018,96.0,"Virudhunagar, Tamil Nadu, India",9.5680116,APPROXIMATE,77.9624435,0.34278276562690735,-0.33756276965141296,0.08,99.68,0.23,19.65,52.43,27.92,64.76,8.54,26.7,998.4087361097336,Tamil Nadu,Ok,"locality, political",2.22,13.04,84.74,"{""type"":""Point"",""coordinates"":[77.9624435,9.568011599999998]}"
00000000000000000234,"Siddipet, Telangana",India,"Paddy, Cotton, Maize, Vegetables",0.6448348374192625,482.0,"Siddipet, Telangana, India",18.1017996,APPROXIMATE,78.8519601,0.18627214431762695,-0.25036782026290894,0.08,57.2,42.72,91.45,0.44,8.11,13.44,42.45,44.11,1014.3912644386292,Telangana,"2 found, use single geocode.","locality, political",0.0,2.27,97.73,"{""type"":""Point"",""coordinates"":[78.8519601,18.1017996]}"
000000000000000002a2,"Jalpaiguri, West Bengal",India,"Tea, Paddy, Jute, Pineapple",0.7187069517536779,85.0,"Jalpaiguri, West Bengal, India",26.5214579,APPROXIMATE,88.7195567,0.13614636659622192,-0.18147839605808258,0.08,6.21,93.71,99.94,0.03,0.03,76.54,0.86,22.6,2761.2296528816223,West Bengal,Ok,"locality, political",22.67,0.0,77.33,"{""type"":""Point"",""coordinates"":[88.7195567,26.521457899999998]}"
00000000000000000096,"Sheikhpura, Bihar",India,"Wheat, Mustard, Maize",0.303065222401475,55.0,"Sheikhpura, Bihar 811105, India",25.1391653,APPROXIMATE,85.8392151,0.09214772284030914,-0.16906145215034485,0.09,99.79,0.13,99.2,0.09,0.71,36.42,0.11,63.48,1039.4287931919098,Bihar,Ok,"locality, political",0.14,0.02,99.84,"{""type"":""Point"",""coordinates"":[85.8392151,25.1391653]}"
00000000000000000102,"Giridih, Jharkhand",India,"Rice, Maize, Pulses, Oilseeds",0.9563253012048192,308.0,"Giridih, Jharkhand, India",24.19135093688965,APPROXIMATE,86.2996368,0.281340628862381,-0.31949177384376526,0.09,51.27,48.64,26.36,9.22,64.42,6.13,17.48,76.39,1228.0570335388184,Jharkhand,Ok,"locality, political",29.09,0.66,70.25,"{""type"":""Point"",""coordinates"":[86.2996368,24.191350936889645]}"
00000000000000000107,"Khunti, Jharkhand",India,"Rice, Maize, Pulses, Oilseeds",0.7404055032585083,644.0,"Khunti, Jharkhand, India",23.0797595,APPROXIMATE,85.2774207,0.3012225031852722,-0.38082826137542725,0.09,12.22,87.69,5.23,11.69,83.08,1.2,4.2,94.6,1112.027021408081,Jharkhand,Ok,"locality, political",42.2,0.15,57.66,"{""type"":""Point"",""coordinates"":[85.2774207,23.0797595]}"
0000000000000000013a,"Khargone (West Nimar), Madhya Pradesh",India,"Cotton, Soybean, Wheat",0.33909955922102963,256.0,"Khargone, Madhya Pradesh 451001, India",21.8257464,APPROXIMATE,75.6184061,0.1371336579322815,-0.2274429053068161,0.09,90.2,9.71,9.73,8.32,81.95,36.36,3.85,59.78,962.263395190239,Madhya Pradesh,Ok,"locality, political",0.08,0.23,99.69,"{""type"":""Point"",""coordinates"":[75.61840610000002,21.825746399999996]}"
0000000000000000013f,"Neemuch, Madhya Pradesh",India,"Opium, Soybean, Garlic",0.30185026114683644,488.0,"Neemuch, Madhya Pradesh 458441, India",24.4737663,APPROXIMATE,74.8726497,0.12676328420639038,-0.21657317876815796,0.09,46.46,53.45,2.54,47.51,49.95,72.26,0.49,27.25,1008.9965245723724,Madhya Pradesh,Ok,"locality, political",0.03,0.34,99.64,"{""type"":""Point"",""coordinates"":[74.8726497,24.473766299999998]}"
0000000000000000019c,"Mokokchung, Nagaland",India,"Paddy, Maize, Orange, Ginger",0.7916011677520772,1356.0,"Mokokchung, Nagaland, India",26.3210313,APPROXIMATE,94.5147156,0.22371207177639008,-0.28961360454559326,0.09,33.38,66.53,11.28,46.95,41.77,14.27,35.19,50.55,2013.1943168640137,Nagaland,Ok,"locality, political",99.06,0.01,0.93,"{""type"":""Point"",""coordinates"":[94.5147156,26.3210313]}"
000000000000000001f5,"Namchi, Sikkim",India,"Ginger, Large Cardamom, Vegetables, Turmeric",1.000741289844329,1469.0,"Namchi, Sikkim, India",27.1666353,APPROXIMATE,88.3619334,0.1028873547911644,-0.1405656337738037,0.09,51.51,48.4,79.04,5.07,15.88,68.11,4.57,27.32,1524.73495554924,Sikkim,Ok,"locality, political",43.14,0.19,56.67,"{""type"":""Point"",""coordinates"":[88.3619334,27.1666353]}"
0000000000000000029a,"Alipurduar, West Bengal",India,"Paddy, Jute, Mustard, Vegetables",0.8990659055526726,48.0,"Alipurduar, West Bengal, India",26.4922164,APPROXIMATE,89.5319627,0.2232111096382141,-0.2702588140964508,0.09,42.85,57.05,92.93,0.89,6.17,35.87,8.89,55.24,2643.200991630554,West Bengal,Ok,"locality, political",3.29,0.05,96.66,"{""type"":""Point"",""coordinates"":[89.5319627,26.4922164]}"
00000000000000000002,Amravati,India,"Cotton, Soybean, Jowar (Sorghum), Wheat, Tur (Pigeon Pea)",0.17373987089685483,342.0,"Amravati, Maharashtra, India",20.9319821,APPROXIMATE,77.7523039,0.07807417213916779,-0.17161916196346283,0.1,99.03,0.87,9.76,62.05,28.19,80.88,12.87,6.25,1090.5805904865265,Maharashtra,Ok,"locality, political",13.44,2.01,84.55,"{""type"":""Point"",""coordinates"":[77.7523039,20.9319821]}"
0000000000000000009d,"Baloda Bazar, Chhattisgarh",India,"Paddy, Wheat, Mustard",0.2699556255772479,258.0,"Baloda Bazar, Chhattisgarh 493332, India",21.6570941,APPROXIMATE,82.1612298,0.07939190417528152,-0.16108053922653198,0.1,96.83,3.07,16.95,4.78,78.27,62.73,1.13,36.13,1478.4367854595184,Chhattisgarh,Ok,"locality, political",8.08,0.3,91.62,"{""type"":""Point"",""coordinates"":[82.1612298,21.657094100000002]}"
000000000000000000f2,"Kangra, Himachal Pradesh",India,"Rice, Wheat, Maize, Tea",1.3493761140819966,709.0,"Kangra, Himachal Pradesh 176001, India",32.1014764,APPROXIMATE,76.2731465,0.27960652112960815,-0.3133980631828308,0.1,46.26,53.65,28.0,2.73,69.27,67.38,3.21,29.42,3147.6973965168,Himachal Pradesh,Ok,"locality, political",1.54,0.02,98.43,"{""type"":""Point"",""coordinates"":[76.2731465,32.1014764]}"
0000000000000000010b,"Pakur, Jharkhand",India,"Rice, Maize, Pulses, Oilseeds",0.8304356225752696,38.0,"Pakur, Jharkhand 816107, India",24.6336908,APPROXIMATE,87.8500644,0.32456254959106445,-0.38864874839782715,0.1,18.09,81.81,11.93,8.74,79.33,4.02,16.38,79.6,1378.0026803016663,Jharkhand,Ok,"locality, political",23.01,0.34,76.65,"{""type"":""Point"",""coordinates"":[87.8500644,24.6336908]}"
00000000000000000128,"Bhind, Madhya Pradesh",India,"Wheat, mustard, gram",0.37124463519313305,154.0,"Bhind, Madhya Pradesh, India",26.5637768,APPROXIMATE,78.7860916,0.1525297611951828,-0.22936303913593292,0.1,99.18,0.72,0.37,10.06,89.58,68.71,0.41,30.88,801.8847641944885,Madhya Pradesh,Ok,"locality, political",0.45,0.14,99.41,"{""type"":""Point"",""coordinates"":[78.7860916,26.563776800000003]}"
00000000000000000201,"Kanniyakumari, Tamil Nadu",India,"Banana, Coconut, Tapioca, Paddy",0.337824589950653,27.0,"Kanniyakumari, Tamil Nadu, India",8.0843512,APPROXIMATE,77.5495019,0.10308811813592911,-0.19049572944641113,0.1,98.88,1.02,86.91,3.35,9.74,23.56,29.95,46.49,933.3087123632431,Tamil Nadu,Ok,"locality, political",27.25,0.89,71.86,"{""type"":""Point"",""coordinates"":[77.54950190000001,8.0843512]}"
000000000000000002d0,"Samba, Jammu and Kashmir",India,"Wheat, Paddy, Maize, Mustard",1.4203645007923928,365.0,Samba 184121,32.5530092,APPROXIMATE,75.1107527,0.4564532935619354,-0.4829059839248657,0.1,63.28,36.62,6.92,7.32,85.76,0.6,0.5,98.9,1788.1071791648865,Jammu and Kashmir,Ok,"locality, political",0.66,0.66,98.68,"{""type"":""Point"",""coordinates"":[75.1107527,32.553009200000005]}"
00000000000000000005,"Bhandara, Maharashtra",India,"Rice, Wheat, Linseed, Tur (Pigeon Pea), Mustard",0.31185506298628474,258.0,"Bhandara, Maharashtra, India",21.177658081054688,APPROXIMATE,79.6570127,0.095058873295784,-0.164448544383049,0.11,94.64,5.25,0.43,59.0,40.57,68.47,1.65,29.89,1453.0172708034515,Maharashtra,Ok,"locality, political",6.27,0.03,93.69,"{""type"":""Point"",""coordinates"":[79.6570127,21.177658081054688]}"
0000000000000000000b,"Hingoli, Maharashtra",India,"Cotton, Soybean, Jowar (Sorghum), Wheat, Tur (Pigeon Pea)",0.23499241539130267,455.0,"Hingoli, Maharashtra 431513, India",19.7114963,APPROXIMATE,77.1453846,0.0725327655673027,-0.15286438167095184,0.11,45.98,53.91,0.27,17.27,82.47,71.92,0.05,28.04,1028.8619812726974,Maharashtra,Ok,"locality, political",0.01,0.0,99.99,"{""type"":""Point"",""coordinates"":[77.1453846,19.7114963]}"
00000000000000000018,"Parbhani, Maharashtra",India,"Cotton, Soybean, Jowar (Sorghum), Wheat, Tur (Pigeon Pea)",0.22235576923076925,415.0,"Parbhani, Maharashtra, India",19.2608384,APPROXIMATE,76.774776,0.09206989407539368,-0.1743435263633728,0.11,94.62,5.27,0.06,37.5,62.44,99.69,0.16,0.16,888.2629053592682,Maharashtra,Ok,"locality, political",0.41,0.54,99.06,"{""type"":""Point"",""coordinates"":[76.774776,19.2608384]}"
0000000000000000009c,"Balod, Chhattisgarh",India,"Paddy, Maize, Pulses",0.204453829092411,325.0,"Balod, Chhattisgarh 491226, India",20.7268981,APPROXIMATE,81.2049301,0.10002013295888901,-0.2198188155889511,0.11,67.08,32.8,27.75,14.64,57.6,82.72,0.92,16.36,1251.9289705753326,Chhattisgarh,Ok,"locality, political",2.63,0.17,97.2,"{""type"":""Point"",""coordinates"":[81.2049301,20.7268981]}"
0000000000000000013b,"Mandla, Madhya Pradesh",India,"Paddy, Maize, Wheat",0.5724902862009353,451.0,"Mandla, Madhya Pradesh, India",22.5978545,APPROXIMATE,80.3713531,0.16190969944000244,-0.222547248005867,0.11,66.95,32.94,29.52,1.8,68.68,42.28,1.23,56.5,1355.374217748642,Madhya Pradesh,Ok,"locality, political",24.34,0.83,74.83,"{""type"":""Point"",""coordinates"":[80.3713531,22.5978545]}"
0000000000000000014e,"Sidhi, Madhya Pradesh",India,"Paddy, Wheat, Gram",1.599859741469517,284.0,"Sidhi, Madhya Pradesh 486661, India",24.3956038,APPROXIMATE,81.8825279,0.5849677920341492,-0.5516095757484436,0.11,43.97,55.92,84.2,0.14,15.66,2.32,1.56,96.12,708.7933173179626,Madhya Pradesh,Ok,"locality, political",15.41,0.02,84.57,"{""type"":""Point"",""coordinates"":[81.88252790000001,24.395603799999996]}"
0000000000000000022d,"Nalgonda, Telangana",India,"Paddy, Cotton, Red Gram, Chillies",0.2456552603742651,240.0,"Nalgonda, Telangana, India",17.0577054,APPROXIMATE,79.2683623,0.08081325143575668,-0.17100143432617188,0.11,98.42,1.48,72.65,10.35,17.0,72.23,7.29,20.49,764.507009267807,Telangana,Ok,"locality, political",0.32,4.96,94.72,"{""type"":""Point"",""coordinates"":[79.2683623,17.0577054]}"
0000000000000000024f,"Barabanki, Uttar Pradesh",India,"Paddy, Wheat, Potato, Mentha (Mint), Sugarcane",0.6282383419689119,119.0,"Barabanki, Uttar Pradesh, India",26.9268042,APPROXIMATE,81.1833809,0.16701316833496094,-0.2296718955039978,0.11,99.51,0.37,13.02,28.06,58.91,2.24,13.74,84.02,964.9586622714996,Uttar Pradesh,Ok,"locality, political",0.1,0.68,99.22,"{""type"":""Point"",""coordinates"":[81.1833809,26.9268042]}"
00000000000000000015,"Nashik, Maharashtra",India,"Grapes, Onion, Pomegranate, Bajra (Pearl Millet), Wheat, Sugarcane",0.5835843373493975,584.0,"Nashik, Maharashtra, India",19.9974533,APPROXIMATE,73.7898023,0.16260869801044464,-0.23370064795017242,0.12,71.65,28.23,10.9,6.54,82.56,46.16,1.02,52.83,718.6323839426041,Maharashtra,Ok,"locality, political",0.14,4.36,95.5,"{""type"":""Point"",""coordinates"":[73.7898023,19.9974533]}"
0000000000000000001f,"Solapur, Maharashtra",India,"Jowar (Sorghum), Bajra (Pearl Millet), Sugarcane, Wheat, Pomegranate",1.3819331983215637,473.0,"Solapur, Maharashtra, India",17.6599188,APPROXIMATE,75.9063906,0.5581642389297485,-0.5289291143417358,0.12,99.13,0.76,5.17,54.99,39.83,72.7,3.05,24.24,714.6389927864075,Maharashtra,Ok,"locality, political",0.08,1.23,98.69,"{""type"":""Point"",""coordinates"":[75.9063906,17.6599188]}"
00000000000000000092,"Rohtas, Bihar",India,"Rice, Wheat, Gram",0.19072083731853884,500.0,"Rohtas, Bihar 821311, India",24.6287405,APPROXIMATE,83.9201656,0.12773706018924713,-0.26497477293014526,0.12,0.88,99.0,98.91,0.48,0.61,14.35,0.64,85.01,776.717392206192,Bihar,"2 found, use single geocode.","locality, political",0.28,0.04,99.68,"{""type"":""Point"",""coordinates"":[83.9201656,24.628740499999996]}"
0000000000000000009f,"Bastar, Chhattisgarh",India,"Paddy, Maize, Tuber crops",2.0303576795912233,559.0,"Bastar, Chhattisgarh 494223, India",19.2073279,APPROXIMATE,81.9338685,0.6016755700111389,-0.5395314693450928,0.12,70.91,28.97,13.26,17.63,69.11,23.02,14.62,62.37,1219.1684288978577,Chhattisgarh,"2 found, use single geocode.","locality, political",13.63,0.07,86.3,"{""type"":""Point"",""coordinates"":[81.9338685,19.2073279]}"
00000000000000000153,"Vidisha, Madhya Pradesh",India,"Wheat, Gram, Soybean",0.2854478000219112,432.0,"Vidisha, Madhya Pradesh 464001, India",23.5235719,APPROXIMATE,77.8139718,0.09824078530073166,-0.1788678765296936,0.12,85.06,14.82,8.86,1.22,89.92,28.8,0.42,70.78,1080.7669154405594,Madhya Pradesh,Ok,"locality, political",0.09,0.21,99.69,"{""type"":""Point"",""coordinates"":[77.8139718,23.5235719]}"
0000000000000000023c,"Khowai, Tripura",India,"Paddy, Pineapple, Vegetables, Turmeric",0.3639985512495473,32.0,"Khowai, Tripura, India",24.0688744,APPROXIMATE,91.6037913,0.13373948633670807,-0.20607787370681763,0.12,55.0,44.88,19.17,0.24,80.6,0.12,3.21,96.67,2800.2639236450195,Tripura,"2 found, use single geocode.","locality, political",57.93,0.0,42.07,"{""type"":""Point"",""coordinates"":[91.6037913,24.0688744]}"
